CMPLNT_FR_DT,OFNS_DESC,BORO_NM,LAW_CAT_CD,Latitude,Longitude
12/26/2023,DRUG POSSESSION,QUEENS,MISDEMEANOR,40.654282,-74.13027
01/15/2024,DRUG POSSESSION,QUEENS,VIOLATION,40.528523,-73.889789
11/06/2024,DRUG POSSESSION,QUEENS,VIOLATION,40.693204,-73.858064
09/13/2024,DRUG POSSESSION,QUEENS,MISDEMEANOR,40.727448,-73.901001
03/20/2024,DRUG POSSESSION,QUEENS,FELONY,40.774919,-74.125445
03/14/2023,DRUG POSSESSION,QUEENS,MISDEMEANOR,40.758983,-73.952315
09/22/2022,DRUG POSSESSION,QUEENS,FELONY,40.847274,-74.101185
01/23/2024,DRUG POSSESSION,QUEENS,MISDEMEANOR,40.632247,-73.90375
09/26/2023,DRUG POSSESSION,QUEENS,VIOLATION,40.560574,-74.107331
06/30/2023,DRUG POSSESSION,QUEENS,MISDEMEANOR,40.862758,-74.085347
07/19/2024,DRUG POSSESSION,QUEENS,FELONY,40.548635,-74.154726
04/16/2023,DRUG POSSESSION,QUEENS,MISDEMEANOR,40.523021,-74.145737
09/06/2023,DRUG POSSESSION,QUEENS,MISDEMEANOR,40.831232,-73.786998
06/07/2025,DRUG POSSESSION,QUEENS,FELONY,40.680096,-74.15725
08/19/2024,DRUG POSSESSION,QUEENS,MISDEMEANOR,40.641503,-74.153895
03/12/2023,DRUG POSSESSION,QUEENS,FELONY,40.65803,-74.234929
11/01/2024,FRAUD,QUEENS,FELONY,40.559347,-74.108715
07/06/2025,FRAUD,QUEENS,FELONY,40.528132,-74.052411
06/14/2024,FRAUD,QUEENS,VIOLATION,40.536423,-74.147998
09/10/2022,FRAUD,QUEENS,VIOLATION,40.542914,-73.755206
06/05/2025,FRAUD,QUEENS,MISDEMEANOR,40.510115,-74.178597
06/24/2023,FRAUD,QUEENS,FELONY,40.523672,-74.228942
11/18/2022,FRAUD,QUEENS,VIOLATION,40.688553,-74.231813
01/16/2023,FRAUD,QUEENS,FELONY,40.643686,-74.029517
06/18/2024,FRAUD,QUEENS,MISDEMEANOR,40.756299,-73.922254
09/09/2022,FRAUD,QUEENS,MISDEMEANOR,40.812815,-74.072203
09/29/2023,FRAUD,QUEENS,MISDEMEANOR,40.61605,-73.975697
03/27/2023,FRAUD,QUEENS,MISDEMEANOR,40.890392,-73.791579
03/16/2025,FRAUD,QUEENS,MISDEMEANOR,40.699513,-74.133376
10/11/2024,FRAUD,QUEENS,MISDEMEANOR,40.854889,-73.723489
05/20/2025,FRAUD,QUEENS,FELONY,40.881466,-73.913742
09/17/2022,FRAUD,QUEENS,MISDEMEANOR,40.795876,-73.964156
11/27/2022,FRAUD,QUEENS,MISDEMEANOR,40.502834,-73.980832
06/26/2024,FRAUD,QUEENS,MISDEMEANOR,40.778843,-73.918766
08/15/2024,FRAUD,QUEENS,MISDEMEANOR,40.548917,-73.745464
10/25/2024,FRAUD,QUEENS,FELONY,40.809535,-74.028113
01/04/2024,FRAUD,QUEENS,FELONY,40.774178,-73.824999
09/12/2023,FRAUD,QUEENS,MISDEMEANOR,40.700711,-73.824632
02/15/2024,FRAUD,QUEENS,MISDEMEANOR,40.792805,-74.08643
02/06/2023,FRAUD,QUEENS,MISDEMEANOR,40.623866,-73.816314
03/19/2025,FRAUD,QUEENS,FELONY,40.754197,-73.761814
03/31/2024,FRAUD,QUEENS,FELONY,40.681592,-74.015703
12/05/2023,FRAUD,QUEENS,FELONY,40.625007,-74.203756
10/27/2022,FRAUD,QUEENS,MISDEMEANOR,40.852919,-74.023065
02/15/2023,FRAUD,QUEENS,FELONY,40.731267,-73.965752
07/09/2025,FRAUD,QUEENS,FELONY,40.576831,-73.950852
03/30/2025,FRAUD,QUEENS,MISDEMEANOR,40.59988,-74.092702
08/27/2023,FRAUD,QUEENS,MISDEMEANOR,40.510134,-73.864899
09/29/2023,FRAUD,QUEENS,FELONY,40.517027,-73.957144
07/05/2023,FRAUD,QUEENS,MISDEMEANOR,40.608648,-74.047628
02/05/2025,GRAND LARCENY,QUEENS,MISDEMEANOR,40.633014,-73.801248
09/12/2024,GRAND LARCENY,QUEENS,MISDEMEANOR,40.566632,-74.14443
12/05/2022,GRAND LARCENY,QUEENS,MISDEMEANOR,40.739446,-73.795867
02/05/2025,GRAND LARCENY,QUEENS,FELONY,40.517523,-74.160428
11/04/2022,GRAND LARCENY,QUEENS,MISDEMEANOR,40.767373,-73.887127
04/15/2025,GRAND LARCENY,QUEENS,FELONY,40.564933,-74.240663
12/16/2024,GRAND LARCENY,QUEENS,FELONY,40.80323,-74.01901
12/17/2023,GRAND LARCENY,QUEENS,FELONY,40.851337,-73.995406
12/18/2022,GRAND LARCENY,QUEENS,FELONY,40.572329,-73.865743
12/25/2022,GRAND LARCENY,QUEENS,MISDEMEANOR,40.62613,-74.238595
06/19/2023,GRAND LARCENY,QUEENS,VIOLATION,40.885179,-74.082956
06/15/2023,GRAND LARCENY,QUEENS,FELONY,40.618809,-74.096118
12/21/2022,GRAND LARCENY,QUEENS,VIOLATION,40.582012,-74.120518
08/10/2023,GRAND LARCENY,QUEENS,FELONY,40.87017,-74.139388
07/02/2024,GRAND LARCENY,QUEENS,FELONY,40.519311,-74.191166
01/16/2023,GRAND LARCENY,QUEENS,FELONY,40.699872,-73.898752
05/29/2025,GRAND LARCENY,QUEENS,MISDEMEANOR,40.760287,-73.702911
10/10/2024,GRAND LARCENY,QUEENS,MISDEMEANOR,40.890421,-74.022449
08/11/2022,GRAND LARCENY,QUEENS,MISDEMEANOR,40.741986,-74.009848
07/01/2023,GRAND LARCENY,QUEENS,VIOLATION,40.503208,-74.193818
06/02/2023,GRAND LARCENY,QUEENS,FELONY,40.74065,-74.06002
01/12/2023,GRAND LARCENY,QUEENS,MISDEMEANOR,40.785766,-73.974799
05/03/2023,GRAND LARCENY,QUEENS,MISDEMEANOR,40.747519,-74.15552
09/21/2023,GRAND LARCENY,QUEENS,FELONY,40.885951,-73.804297
07/25/2022,GRAND LARCENY,QUEENS,FELONY,40.555981,-74.185868
05/08/2025,GRAND LARCENY,QUEENS,FELONY,40.752699,-74.057214
03/31/2025,GRAND LARCENY,QUEENS,FELONY,40.571761,-73.957073
08/02/2022,GRAND LARCENY,QUEENS,FELONY,40.73882,-74.107994
07/02/2025,GRAND LARCENY,QUEENS,FELONY,40.588858,-73.743834
03/22/2025,GRAND LARCENY,QUEENS,FELONY,40.645085,-73.959542
03/24/2025,GRAND LARCENY,QUEENS,FELONY,40.573259,-74.084489
02/18/2025,GRAND LARCENY,QUEENS,FELONY,40.697352,-74.109529
10/23/2024,GRAND LARCENY,QUEENS,FELONY,40.698177,-74.110017
12/25/2022,GRAND LARCENY,QUEENS,VIOLATION,40.515342,-74.194807
10/21/2024,GRAND LARCENY,QUEENS,FELONY,40.572949,-74.200407
11/18/2024,GRAND LARCENY,QUEENS,FELONY,40.565451,-73.774728
03/13/2025,PETIT LARCENY,QUEENS,MISDEMEANOR,40.572888,-73.988417
09/17/2023,PETIT LARCENY,QUEENS,VIOLATION,40.883259,-73.900246
12/14/2023,PETIT LARCENY,QUEENS,MISDEMEANOR,40.590675,-73.836612
03/24/2023,PETIT LARCENY,QUEENS,FELONY,40.661463,-74.012947
05/14/2025,PETIT LARCENY,QUEENS,MISDEMEANOR,40.721824,-73.70545
08/09/2023,PETIT LARCENY,QUEENS,MISDEMEANOR,40.659237,-73.743494
11/07/2024,PETIT LARCENY,QUEENS,MISDEMEANOR,40.682592,-73.749502
03/12/2023,PETIT LARCENY,QUEENS,MISDEMEANOR,40.739779,-73.73875
12/13/2024,PETIT LARCENY,QUEENS,FELONY,40.576858,-74.045049
07/28/2022,PETIT LARCENY,QUEENS,MISDEMEANOR,40.754114,-73.970007
03/26/2024,PETIT LARCENY,QUEENS,MISDEMEANOR,40.786487,-73.773686
08/05/2023,PETIT LARCENY,QUEENS,FELONY,40.797705,-73.918123
10/05/2024,PETIT LARCENY,QUEENS,FELONY,40.866696,-73.728896
07/03/2024,PETIT LARCENY,QUEENS,VIOLATION,40.632975,-74.218637
10/26/2023,PETIT LARCENY,QUEENS,MISDEMEANOR,40.591605,-74.24699
03/23/2025,PETIT LARCENY,QUEENS,MISDEMEANOR,40.665609,-74.136189
11/25/2022,PETIT LARCENY,QUEENS,FELONY,40.801633,-74.080969
02/21/2025,PETIT LARCENY,QUEENS,FELONY,40.663472,-73.732057
05/14/2024,PETIT LARCENY,QUEENS,FELONY,40.568373,-74.001619
06/22/2024,PETIT LARCENY,QUEENS,FELONY,40.840446,-74.152389
06/19/2023,PETIT LARCENY,QUEENS,FELONY,40.745192,-74.101411
01/24/2024,PETIT LARCENY,QUEENS,MISDEMEANOR,40.694085,-73.865056
01/16/2024,PETIT LARCENY,QUEENS,FELONY,40.806275,-73.895978
02/08/2025,PETIT LARCENY,QUEENS,MISDEMEANOR,40.82078,-74.156633
01/23/2024,PETIT LARCENY,QUEENS,FELONY,40.58689,-74.089707
03/13/2024,PETIT LARCENY,QUEENS,FELONY,40.778787,-74.090851
09/21/2024,PETIT LARCENY,QUEENS,FELONY,40.544602,-74.141725
08/25/2024,PETIT LARCENY,QUEENS,MISDEMEANOR,40.658802,-74.118789
09/13/2022,PETIT LARCENY,QUEENS,MISDEMEANOR,40.542311,-73.890511
10/15/2024,PETIT LARCENY,QUEENS,VIOLATION,40.87617,-73.826211
12/11/2023,PETIT LARCENY,QUEENS,MISDEMEANOR,40.635695,-74.172854
02/03/2025,PETIT LARCENY,QUEENS,FELONY,40.763356,-73.808018
09/10/2022,PETIT LARCENY,QUEENS,FELONY,40.804853,-73.767617
05/04/2023,PETIT LARCENY,QUEENS,FELONY,40.596817,-73.913345
12/07/2023,PETIT LARCENY,QUEENS,MISDEMEANOR,40.838688,-74.063446
11/17/2023,PETIT LARCENY,QUEENS,FELONY,40.537515,-73.865133
04/07/2024,PETIT LARCENY,QUEENS,MISDEMEANOR,40.534958,-74.240238
10/16/2022,PETIT LARCENY,QUEENS,FELONY,40.773132,-74.012851
12/16/2023,PETIT LARCENY,QUEENS,MISDEMEANOR,40.670467,-74.01951
03/12/2023,PETIT LARCENY,QUEENS,FELONY,40.64443,-73.918563
07/24/2023,PETIT LARCENY,QUEENS,VIOLATION,40.850571,-74.115437
01/31/2024,PETIT LARCENY,QUEENS,MISDEMEANOR,40.862458,-74.083474
02/26/2024,PETIT LARCENY,QUEENS,FELONY,40.849458,-74.077398
05/15/2024,PETIT LARCENY,QUEENS,MISDEMEANOR,40.513829,-74.176654
04/04/2023,PETIT LARCENY,QUEENS,MISDEMEANOR,40.692341,-73.905009
04/13/2024,PETIT LARCENY,QUEENS,MISDEMEANOR,40.618524,-74.082787
07/06/2023,PETIT LARCENY,QUEENS,FELONY,40.783697,-74.245864
06/25/2023,ROBBERY,QUEENS,FELONY,40.70922,-74.211025
11/01/2024,ROBBERY,QUEENS,FELONY,40.503986,-73.714122
06/07/2025,ROBBERY,QUEENS,MISDEMEANOR,40.556163,-73.817326
12/26/2024,ROBBERY,QUEENS,VIOLATION,40.528935,-73.996488
03/14/2024,ROBBERY,QUEENS,FELONY,40.795206,-74.042915
07/03/2025,ROBBERY,QUEENS,MISDEMEANOR,40.732801,-73.823245
05/27/2025,ROBBERY,QUEENS,MISDEMEANOR,40.577337,-74.02239
01/24/2024,ROBBERY,QUEENS,MISDEMEANOR,40.864669,-73.919753
03/09/2024,ROBBERY,QUEENS,FELONY,40.721621,-73.770585
06/27/2023,ROBBERY,QUEENS,MISDEMEANOR,40.515273,-73.822584
10/23/2022,ROBBERY,QUEENS,MISDEMEANOR,40.51396,-74.024199
10/11/2023,ROBBERY,QUEENS,FELONY,40.546172,-74.089604
11/26/2024,ROBBERY,QUEENS,MISDEMEANOR,40.556176,-73.863403
05/04/2024,ROBBERY,QUEENS,FELONY,40.81148,-73.829666
07/16/2022,ROBBERY,QUEENS,FELONY,40.845042,-74.073773
12/26/2023,ROBBERY,QUEENS,MISDEMEANOR,40.742964,-73.812914
06/04/2024,ROBBERY,QUEENS,VIOLATION,40.764476,-73.93509
09/08/2023,ROBBERY,QUEENS,FELONY,40.613076,-74.203966
12/21/2023,ROBBERY,QUEENS,MISDEMEANOR,40.637822,-74.024098
06/06/2023,ROBBERY,QUEENS,MISDEMEANOR,40.714573,-73.917216
10/24/2024,ROBBERY,QUEENS,FELONY,40.832006,-73.915398
10/24/2022,ROBBERY,QUEENS,MISDEMEANOR,40.719966,-73.773854
04/16/2023,ROBBERY,QUEENS,FELONY,40.508936,-74.085419
05/05/2025,ROBBERY,QUEENS,VIOLATION,40.551767,-74.213287
10/13/2023,ROBBERY,QUEENS,FELONY,40.694895,-73.89457
06/16/2025,ROBBERY,QUEENS,MISDEMEANOR,40.866017,-74.229681
03/25/2023,ROBBERY,QUEENS,MISDEMEANOR,40.868641,-73.782401
05/12/2025,ROBBERY,QUEENS,FELONY,40.623302,-73.988946
07/06/2024,ROBBERY,QUEENS,FELONY,40.534105,-74.001357
10/14/2024,ROBBERY,QUEENS,FELONY,40.539531,-74.052614
03/19/2023,ROBBERY,QUEENS,MISDEMEANOR,40.594445,-74.126904
07/20/2024,ROBBERY,QUEENS,FELONY,40.698104,-74.098828
03/16/2024,ROBBERY,QUEENS,FELONY,40.759907,-74.033571
02/02/2025,ROBBERY,QUEENS,MISDEMEANOR,40.711317,-73.745064
03/09/2024,ROBBERY,QUEENS,MISDEMEANOR,40.590844,-74.20328
09/11/2022,ROBBERY,QUEENS,FELONY,40.53326,-73.845162
09/27/2022,ROBBERY,QUEENS,MISDEMEANOR,40.826751,-73.734402
12/13/2023,ROBBERY,QUEENS,FELONY,40.758911,-73.923115
01/08/2025,ROBBERY,QUEENS,FELONY,40.818882,-73.742205
04/10/2025,ROBBERY,QUEENS,MISDEMEANOR,40.606564,-73.899719
06/20/2023,VANDALISM,QUEENS,MISDEMEANOR,40.716113,-73.719889
11/19/2023,VANDALISM,QUEENS,MISDEMEANOR,40.655457,-73.888311
09/05/2022,VANDALISM,QUEENS,FELONY,40.813367,-73.822396
03/20/2025,VANDALISM,QUEENS,FELONY,40.843781,-73.760116
07/29/2024,VANDALISM,QUEENS,FELONY,40.83272,-74.117925
06/08/2023,VANDALISM,QUEENS,MISDEMEANOR,40.593441,-73.904319
12/17/2024,VANDALISM,QUEENS,VIOLATION,40.51532,-74.032714
01/14/2024,VANDALISM,QUEENS,FELONY,40.809946,-74.19281
07/18/2022,VANDALISM,QUEENS,VIOLATION,40.500291,-74.06427
12/04/2024,VANDALISM,QUEENS,MISDEMEANOR,40.557832,-74.043124
02/08/2025,VANDALISM,QUEENS,FELONY,40.86593,-74.041788
03/31/2024,VANDALISM,QUEENS,FELONY,40.840872,-73.792618
10/02/2024,VANDALISM,QUEENS,FELONY,40.601774,-74.206798
04/21/2025,VANDALISM,QUEENS,MISDEMEANOR,40.845309,-74.000409
02/14/2024,VANDALISM,QUEENS,FELONY,40.603357,-73.923565
07/21/2024,VANDALISM,QUEENS,FELONY,40.691779,-73.846233
02/10/2025,VANDALISM,QUEENS,MISDEMEANOR,40.584293,-73.914161
06/19/2025,VANDALISM,QUEENS,MISDEMEANOR,40.737931,-73.83341
06/08/2024,VANDALISM,QUEENS,FELONY,40.541301,-73.92706
04/01/2025,VANDALISM,QUEENS,FELONY,40.608053,-73.908836
08/23/2024,VANDALISM,QUEENS,VIOLATION,40.869078,-74.114278
03/11/2024,VANDALISM,QUEENS,MISDEMEANOR,40.570886,-74.247665
01/31/2024,VANDALISM,QUEENS,MISDEMEANOR,40.54435,-73.723488
09/19/2022,VANDALISM,QUEENS,FELONY,40.509269,-73.993974
08/02/2024,VANDALISM,QUEENS,MISDEMEANOR,40.743496,-73.751644
09/23/2022,VANDALISM,QUEENS,MISDEMEANOR,40.713555,-73.875106
07/25/2023,VANDALISM,QUEENS,MISDEMEANOR,40.86516,-73.912403
12/16/2022,VANDALISM,QUEENS,FELONY,40.836107,-74.234332
09/23/2022,VANDALISM,QUEENS,FELONY,40.796687,-74.050772
08/24/2024,VANDALISM,QUEENS,FELONY,40.839294,-73.764169
10/03/2022,VANDALISM,QUEENS,VIOLATION,40.601299,-73.754519
01/31/2024,VANDALISM,QUEENS,VIOLATION,40.743888,-73.973709
12/28/2023,VANDALISM,QUEENS,MISDEMEANOR,40.850143,-74.210424
10/31/2022,VANDALISM,QUEENS,FELONY,40.825003,-74.072049
06/19/2024,VANDALISM,QUEENS,FELONY,40.508134,-73.780895
09/24/2024,VANDALISM,QUEENS,MISDEMEANOR,40.798928,-73.89097
02/22/2023,VANDALISM,QUEENS,MISDEMEANOR,40.72786,-73.841756
03/28/2023,VANDALISM,QUEENS,FELONY,40.700368,-73.729436
02/20/2024,VANDALISM,QUEENS,MISDEMEANOR,40.532723,-73.809239
09/09/2022,VANDALISM,QUEENS,MISDEMEANOR,40.584487,-73.91365
07/02/2025,VANDALISM,QUEENS,MISDEMEANOR,40.577204,-74.136131
12/03/2023,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.571315,-74.043432
07/21/2023,VEHICLE THEFT,QUEENS,FELONY,40.543461,-73.941544
07/28/2023,VEHICLE THEFT,QUEENS,FELONY,40.648722,-73.904154
06/02/2024,VEHICLE THEFT,QUEENS,FELONY,40.505454,-73.821808
04/19/2025,VEHICLE THEFT,QUEENS,FELONY,40.852715,-73.824586
10/23/2022,VEHICLE THEFT,QUEENS,FELONY,40.704929,-74.112627
06/20/2023,VEHICLE THEFT,QUEENS,FELONY,40.888627,-74.138375
01/19/2025,VEHICLE THEFT,QUEENS,FELONY,40.572271,-73.775427
05/20/2024,VEHICLE THEFT,QUEENS,FELONY,40.578112,-73.856607
03/12/2024,VEHICLE THEFT,QUEENS,FELONY,40.519089,-73.748603
02/14/2025,VEHICLE THEFT,QUEENS,FELONY,40.582817,-74.086129
02/11/2025,VEHICLE THEFT,QUEENS,FELONY,40.826077,-74.164015
05/25/2023,VEHICLE THEFT,QUEENS,FELONY,40.745388,-73.957205
08/10/2022,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.717815,-73.773228
04/20/2024,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.57135,-73.884595
05/11/2024,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.510374,-74.054232
08/25/2022,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.690888,-73.829956
08/04/2022,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.61722,-73.764498
08/04/2022,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.790746,-74.039584
06/23/2024,VEHICLE THEFT,QUEENS,FELONY,40.636397,-74.056278
06/07/2025,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.651504,-74.073751
04/28/2024,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.806981,-74.008361
11/04/2023,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.69938,-73.986106
01/11/2025,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.760518,-74.077306
09/26/2024,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.50289,-73.80921
03/10/2023,VEHICLE THEFT,QUEENS,FELONY,40.578059,-73.927035
06/16/2024,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.526548,-73.896372
08/17/2023,VEHICLE THEFT,QUEENS,FELONY,40.591718,-74.040688
03/31/2024,VEHICLE THEFT,QUEENS,VIOLATION,40.504194,-74.168868
07/27/2023,VEHICLE THEFT,QUEENS,FELONY,40.648614,-73.976595
03/29/2025,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.627277,-74.240645
07/04/2024,VEHICLE THEFT,QUEENS,FELONY,40.659198,-74.232195
11/30/2023,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.689166,-73.743377
12/15/2023,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.539199,-73.743968
02/02/2023,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.857772,-74.204596
06/30/2024,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.814898,-73.821339
07/05/2024,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.84589,-74.085269
01/07/2025,VEHICLE THEFT,QUEENS,MISDEMEANOR,40.604588,-73.809607
01/04/2023,VEHICLE THEFT,QUEENS,FELONY,40.528772,-74.161728
10/08/2024, ASSAULT,STATEN ISLAND,FELONY,40.730731,-73.898532
09/15/2022, ASSAULT,STATEN ISLAND,FELONY,40.740945,-74.057542
10/27/2022, ASSAULT,STATEN ISLAND,FELONY,40.796425,-74.185774
02/20/2025, ASSAULT,STATEN ISLAND,MISDEMEANOR,40.687893,-74.205314
01/20/2024, ASSAULT,STATEN ISLAND,FELONY,40.52554,-74.063019
06/24/2025, ASSAULT,STATEN ISLAND,MISDEMEANOR,40.764546,-74.183231
05/04/2025, ASSAULT,STATEN ISLAND,VIOLATION,40.635098,-73.840803
03/28/2025, BURGLARY,STATEN ISLAND,VIOLATION,40.538082,-73.781111
01/30/2025, BURGLARY,STATEN ISLAND,MISDEMEANOR,40.552407,-74.241446
12/01/2023, BURGLARY,STATEN ISLAND,MISDEMEANOR,40.557844,-74.111778
12/20/2024, BURGLARY,STATEN ISLAND,MISDEMEANOR,40.677897,-74.075073
01/07/2024, BURGLARY,STATEN ISLAND,FELONY,40.725178,-73.894651
08/19/2023, DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.640317,-73.710844
09/27/2022, DRUG POSSESSION,STATEN ISLAND,MISDEMEANOR,40.567221,-74.193971
09/13/2022, DRUG POSSESSION,STATEN ISLAND,FELONY,40.734856,-74.236256
12/25/2022, DRUG POSSESSION,STATEN ISLAND,VIOLATION,40.851172,-73.824472
06/04/2023, DRUG POSSESSION,STATEN ISLAND,FELONY,40.598005,-73.770803
11/18/2022, DRUG POSSESSION,STATEN ISLAND,FELONY,40.810588,-73.882138
10/16/2024, FRAUD,STATEN ISLAND,MISDEMEANOR,40.895295,-73.741795
12/14/2023, FRAUD,STATEN ISLAND,FELONY,40.751554,-73.830163
03/08/2023, FRAUD,STATEN ISLAND,VIOLATION,40.724677,-73.935475
05/05/2023, FRAUD,STATEN ISLAND,FELONY,40.677962,-73.84075
11/23/2022, GRAND LARCENY,STATEN ISLAND,MISDEMEANOR,40.764127,-73.776797
08/31/2022, GRAND LARCENY,STATEN ISLAND,FELONY,40.678369,-74.244076
10/13/2023, GRAND LARCENY,STATEN ISLAND,FELONY,40.796254,-73.93765
11/14/2022, GRAND LARCENY,STATEN ISLAND,FELONY,40.534327,-73.717479
04/30/2025, PETIT LARCENY,STATEN ISLAND,FELONY,40.516602,-74.208892
03/09/2024, PETIT LARCENY,STATEN ISLAND,FELONY,40.60098,-74.093306
10/21/2023, PETIT LARCENY,STATEN ISLAND,VIOLATION,40.726414,-74.027653
08/15/2023, ROBBERY,STATEN ISLAND,FELONY,40.878784,-74.121462
07/16/2024, ROBBERY,STATEN ISLAND,FELONY,40.791671,-73.702946
07/08/2025, ROBBERY,STATEN ISLAND,MISDEMEANOR,40.856343,-74.000365
04/21/2024, ROBBERY,STATEN ISLAND,MISDEMEANOR,40.866736,-74.100626
10/14/2023, ROBBERY,STATEN ISLAND,FELONY,40.562089,-73.805873
03/29/2025, ROBBERY,STATEN ISLAND,FELONY,40.528354,-73.720362
04/27/2023, ROBBERY,STATEN ISLAND,VIOLATION,40.660191,-74.012416
03/18/2024, ROBBERY,STATEN ISLAND,FELONY,40.543808,-73.807512
12/17/2024, VANDALISM,STATEN ISLAND,MISDEMEANOR,40.574629,-73.898111
10/21/2022, VANDALISM,STATEN ISLAND,MISDEMEANOR,40.544059,-74.008158
10/11/2023, VANDALISM,STATEN ISLAND,MISDEMEANOR,40.718595,-74.108973
04/28/2024, VANDALISM,STATEN ISLAND,MISDEMEANOR,40.531075,-73.809597
03/03/2023, VEHICLE THEFT,STATEN ISLAND,FELONY,40.756411,-74.105848
10/20/2022, VEHICLE THEFT,STATEN ISLAND,FELONY,40.531486,-74.237448
04/19/2025, VEHICLE THEFT,STATEN ISLAND,FELONY,40.819899,-73.74412
12/22/2023, VEHICLE THEFT,STATEN ISLAND,FELONY,40.847448,-74.146494
06/22/2024, VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.738066,-74.081305
06/21/2025, VEHICLE THEFT,STATEN ISLAND,MISDEMEANOR,40.847945,-73.742
01/22/2025, VEHICLE THEFT,STATEN ISLAND,FELONY,40.825096,-74.153472
11/06/2023, VEHICLE THEFT,STATEN ISLAND,FELONY,40.705554,-74.05405
03/31/2025, VEHICLE THEFT,STATEN ISLAND,FELONY,40.854854,-74.115031
01/23/2024,ASSAULT,STATEN ISLAND,FELONY,40.532178,-74.07397
02/18/2025,ASSAULT,STATEN ISLAND,MISDEMEANOR,40.683182,-74.206509
10/03/2024,ASSAULT,STATEN ISLAND,VIOLATION,40.541032,-73.930533
04/27/2024,ASSAULT1,STATEN ISLAND,FELONY,40.754786,-74.203494
09/10/2023,ASSAULT1,STATEN ISLAND,MISDEMEANOR,40.641623,-73.990034
01/14/2023,ASSAULT1,STATEN ISLAND,FELONY,40.763545,-74.163429
08/05/2022,ASSAULT1,STATEN ISLAND,FELONY,40.685652,-74.229997
08/18/2023,ASSAULT1,STATEN ISLAND,MISDEMEANOR,40.554362,-74.136101
04/11/2025,ASSAULT1,STATEN ISLAND,MISDEMEANOR,40.695884,-74.040918
11/06/2023,ASSAULT1,STATEN ISLAND,VIOLATION,40.717668,-74.150313
12/03/2024,ASSAULT1,STATEN ISLAND,MISDEMEANOR,40.703875,-74.24258
01/12/2023,ASSAULT1,STATEN ISLAND,MISDEMEANOR,40.860021,-73.822318
12/08/2024,ASSAULT1,STATEN ISLAND,MISDEMEANOR,40.663075,-73.904891
04/03/2025,ASSAULT1,STATEN ISLAND,FELONY,40.624124,-73.901884
06/24/2023,ASSAULT1,STATEN ISLAND,VIOLATION,40.806514,-73.872553
03/25/2024,ASSAULT1,STATEN ISLAND,FELONY,40.731356,-73.711937
08/18/2023,ASSAULT1,STATEN ISLAND,FELONY,40.594891,-74.04046
03/10/2025,ASSAULT1,STATEN ISLAND,FELONY,40.599629,-73.808817
08/18/2022,ASSAULT,STATEN ISLAND,FELONY,40.737841,-73.887613
10/13/2023,ASSAULT,STATEN ISLAND,FELONY,40.727994,-74.057078
07/27/2022,ASSAULT,STATEN ISLAND,MISDEMEANOR,40.788369,-74.227672
07/23/2023,ASSAULT,STATEN ISLAND,FELONY,40.841943,-73.76588
05/26/2024,ASSAULT,STATEN ISLAND,MISDEMEANOR,40.708394,-73.992079
10/25/2024,ASSAULT,STATEN ISLAND,VIOLATION,40.853394,-74.105289
05/24/2025,ASSAULT,STATEN ISLAND,MISDEMEANOR,40.861245,-74.192119
12/04/2024,ASSAULT,STATEN ISLAND,FELONY,40.830567,-74.051646
03/06/2023,ASSAULT,STATEN ISLAND,MISDEMEANOR,40.863282,-74.056804
10/19/2024,ASSAULT,STATEN ISLAND,MISDEMEANOR,40.746016,-73.800748
04/03/2024,ASSAULT,STATEN ISLAND,MISDEMEANOR,40.68961,-73.724637
07/11/2025,ASSAULT,STATEN ISLAND,FELONY,40.838029,-74.109181
01/17/2024,ASSAULT,STATEN ISLAND,FELONY,40.69529,-73.81877
07/16/2024,ASSAULT,STATEN ISLAND,FELONY,40.50307,-74.103636
11/25/2024,ASSAULT,STATEN ISLAND,FELONY,40.555167,-73.965473
10/25/2024,ASSAULT,STATEN ISLAND,FELONY,40.628906,-74.158862
11/17/2022,ASSAULT,STATEN ISLAND,FELONY,40.845882,-74.077202
02/08/2025,ASSAULT,STATEN ISLAND,VIOLATION,40.800856,-74.044153
03/30/2023,ASSAULT,STATEN ISLAND,MISDEMEANOR,40.806251,-73.909675
